id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
108184,0000,,,PreservedSpecimen,e00bbb43-bafa-4411-8afd-1fff9c1eaab8,UCBMEP0272803,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus purgatus",4809,"(Say 1835)",Enicospilus,purgatus,,,"H. K. Townes",1952,,,,,,"E. I. Schlinger",,,,1950-06-07,1950,6,7,158,,,,,,,,,,,,,,,,,,,,,"United States",California,"Los Angeles",Glendale,,,,,,,WGS84,,,,,,,,,,,,,,,,rbehm,"2018-08-10 13:03:57",,2,urn:uuid:e00bbb43-bafa-4411-8afd-1fff9c1eaab8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108184
108185,0000,,,PreservedSpecimen,3d21f1a8-c6f6-4f9e-b322-282cade41d1b,UCBMEP0272805,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus purgatus",4809,"(Say 1835)",Enicospilus,purgatus,,,"H. K. Townes",1952,,,,,,"T.R. Haig",,,,1951-07-16,1951,7,16,197,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Diego",Carlsbad,,,,,,,WGS84,,,,,,,,,,,,,,,,rbehm,"2018-08-10 13:05:20",,2,urn:uuid:3d21f1a8-c6f6-4f9e-b322-282cade41d1b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108185
108186,0000,,,PreservedSpecimen,6a9cc92b-a57d-4910-a983-8a5294a3d47f,UCBMEP0272826,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus purgatus",4809,"(Say 1835)",Enicospilus,purgatus,,,"D. B. Wahl",2009,,,,,,"R. P. Meyer",,,,1982-07-00,1982,7,,,,,,,,,,,,,,,,,,,,,,,"United States",California,Riverside,,"White Water",,,,33.925015,-116.638348,WGS84,3036,,"rbehm (2018-09-19 20:11:11)",,"georef batch tool 2018-09-19; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-09-19 20:11:11",,2,urn:uuid:6a9cc92b-a57d-4910-a983-8a5294a3d47f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108186
108187,0000,,,PreservedSpecimen,80dd1380-324b-44f2-bd2c-6eb9f19bdc4b,UCBMEP0272866,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus purgatus",4809,"(Say 1835)",Enicospilus,purgatus,,,"D. B. Wahl",2007,,,,,,"R. O. Schuster",,,,1967-03-21,1967,3,21,80,,,,,,,,,,,,,,,,,,,,,"United States",California,Riverside,,"5 Miles North of Vidal Junction",,,,34.261166,-114.574128,WGS84,9021,,"rbehm (2018-11-05 14:54:54)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-11-05 13:54:54",,2,urn:uuid:80dd1380-324b-44f2-bd2c-6eb9f19bdc4b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108187
108188,0000,,,PreservedSpecimen,7857a9a8-e9a3-49a2-a6c1-9b032a610a4e,UCBMEP0272824,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus purgatus",4809,"(Say 1835)",Enicospilus,purgatus,,,"D. B. Wahl",2009,,,,,,"S. R. Sims",,,,1971-03-23,1971,3,23,82,,,,,,,,,,,,,,,,,,,,,"United States",California,Riverside,Indio,,,,,,,WGS84,,,,,,,,,,,,,,,,rbehm,"2018-08-10 13:11:39",,2,urn:uuid:7857a9a8-e9a3-49a2-a6c1-9b032a610a4e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108188
108189,0000,,,PreservedSpecimen,7eb2244a-649a-4c48-b077-c451bde21403,UCBMEP0272862,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus glabratus",4799,"(Say 1835)",Enicospilus,glabratus,,,"D. B. Wahl",2009,,,,,,"E. I. Schlinger",,,,1947-03-21,1947,3,21,80,,,,,,,,,,,,,,,,,,,,,"United States",California,"Los Angeles",Glendale,,,,,,,WGS84,,,,,,,,,,,,,,,,rbehm,"2018-08-10 13:37:48",,2,urn:uuid:7eb2244a-649a-4c48-b077-c451bde21403,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108189
108190,0000,,,PreservedSpecimen,c8ab9552-70e1-4e2f-85a3-42477f005c6c,UCBMEP0272860,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus glabratus",4799,"(Say 1835)",Enicospilus,glabratus,,,"D. B. Wahl",2009,,,,,,"C. D. McCallorn",,,,1959-09-23,1959,9,23,266,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Diego",,"Borrego Valley",,,,33.212541,-116.233619,WGS84,1506,,"rbehm (2018-08-25 15:10:54)",,"georef batch tool 2018-08-25; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-08-25 15:10:54",,2,urn:uuid:c8ab9552-70e1-4e2f-85a3-42477f005c6c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108190
108191,0000,,,PreservedSpecimen,380714df-b0de-4d29-ad92-e15a3ef992b7,UCBMEP0272859,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus purgatus",4809,"(Say 1835)",Enicospilus,purgatus,,,"D. B. Wahl",2009,,,,,,"C. D. McCallorn",,,,1959-09-23,1959,9,23,266,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Diego",,"Borrego Valley",,,,33.212541,-116.233619,WGS84,1506,,"rbehm (2018-08-25 15:10:54)",,"georef batch tool 2018-08-25; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-08-25 15:10:54",,2,urn:uuid:380714df-b0de-4d29-ad92-e15a3ef992b7,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108191
108192,0000,,,PreservedSpecimen,7130cde3-9501-4553-bf26-6f878c8b03ef,UCBMEP0272863,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus glabratus",4799,"(Say 1835)",Enicospilus,glabratus,,,"D. B. Wahl",2009,,,,,,"M. R. Gardener",,,,1965-06-18,1965,6,18,169,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"3 Miles North of Refugio Beach",,,,34.506291,-120.070144,WGS84,4782,,"rbehm (2018-11-05 14:49:45)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-11-05 13:49:45",,2,urn:uuid:7130cde3-9501-4553-bf26-6f878c8b03ef,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108192
108193,0000,,,PreservedSpecimen,0236c238-a2c5-4b97-b99a-f7335067f2b0,UCBMEP0272861,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus glabratus",4799,"(Say 1835)",Enicospilus,glabratus,,,"D. B. Wahl",2009,,,,,,"M. R. Gardener",,,,1965-06-18,1965,6,18,169,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"3 Miles North of Refugio Beach",,,,34.506291,-120.070144,WGS84,4782,,"rbehm (2018-11-05 14:49:45)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-11-05 13:49:45",,2,urn:uuid:0236c238-a2c5-4b97-b99a-f7335067f2b0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108193
108194,0000,,,PreservedSpecimen,6020cad2-ac14-4c72-bd00-ead99563a51f,UCBMEP0272843,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Eremotylus subfuliginous",5019,"(Cushman 1947)",Eremotylus,subfuliginous,,,"H. K. Townes",1952,,,,,,"E. I. Schlinger, R. G. Bechtel, E. J. Taylor, W. J. Wall",,,,1951-04-23,1951,4,23,113,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Diego",,"Anza State Park",,,,33.197743,-116.092887,WGS84,82934,,"rbehm (2018-11-05 20:08:13)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-11-05 19:08:13",,2,urn:uuid:6020cad2-ac14-4c72-bd00-ead99563a51f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108194
108195,0000,,,PreservedSpecimen,89fa8d03-1b6a-49ff-b6e0-ab6055d62bc2,UCBMEP0272839,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Eremotylus subfuliginous",5019,"(Cushman 1947)",Eremotylus,subfuliginous,,,"H. K. Townes",1952,,,,,,"E. I. Schlinger",,,,1951-04-22,1951,4,22,112,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Diego",,"Anza State Park",,,,33.197743,-116.092887,WGS84,82934,,"rbehm (2018-11-05 20:08:13)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-11-05 19:08:13",,2,urn:uuid:89fa8d03-1b6a-49ff-b6e0-ab6055d62bc2,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108195
108196,0000,,,PreservedSpecimen,65397c4a-db37-4c9e-a753-d3193994db01,UCBMEP0272842,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Eremotylus subfuliginous",5019,"(Cushman 1947)",Eremotylus,subfuliginous,,,"H. K. Townes",1952,,,,,,"E. I. Schlinger, R. G. Bechtel, E. J. Taylor, W. J. Wall",,,,1951-04-23,1951,4,23,113,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Diego",,"Anza State Park",,,,33.197743,-116.092887,WGS84,82934,,"rbehm (2018-11-05 20:08:13)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-11-05 19:08:13",,2,urn:uuid:65397c4a-db37-4c9e-a753-d3193994db01,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108196
108197,0000,,,PreservedSpecimen,ace7bc1e-e554-4195-b38d-c70a3f469345,UCBMEP0272840,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Eremotylus subfuliginous",5019,"(Cushman 1947)",Eremotylus,subfuliginous,,,"H. K. Townes",1952,,,,,,"E. I. Schlinger, R. G. Bechtel, E. J. Taylor, W. J. Wall",,,,1951-04-23,1951,4,23,113,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Diego",,"Anza State Park",,,,33.197743,-116.092887,WGS84,82934,,"rbehm (2018-11-05 20:08:13)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-11-05 19:08:13",,2,urn:uuid:ace7bc1e-e554-4195-b38d-c70a3f469345,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108197
108198,0000,,,PreservedSpecimen,02d0f23f-de0d-4822-94a9-4fc78a8a30a8,UCBMEP0272841,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Eremotylus subfuliginous",5019,"(Cushman 1947)",Eremotylus,subfuliginous,,,"H. K. Townes",1952,,,,,,"E. I. Schlinger, R. G. Bechtel, E. J. Taylor, W. J. Wall",,,,1951-04-23,1951,4,23,113,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Diego",,"Anza State Park",,,,33.197743,-116.092887,WGS84,82934,,"rbehm (2018-11-05 20:08:13)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-11-05 19:08:13",,2,urn:uuid:02d0f23f-de0d-4822-94a9-4fc78a8a30a8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108198
108199,0000,,,PreservedSpecimen,77a9f9b9-19ff-4ea7-b33c-087623591dbf,UCBMEP0272857,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Trophophion tenuiceps",4581,"Cushman 1947",Trophophion,tenuiceps,,,"H. K. Townes",1948,,,,,,"R. M. & G. E. Bohart",,,,1938-04-16,1938,4,16,106,,,"locality illegible",,,,,,,,,,,,,,,,,,"United States",California,Riverside,,,,,,,,WGS84,,,,,,,,,,,,,,,,rbehm,"2018-08-10 14:55:01",,2,urn:uuid:77a9f9b9-19ff-4ea7-b33c-087623591dbf,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108199
108200,0000,,,PreservedSpecimen,8cd77018-c999-4308-b5fa-ba8aa1b7fcde,UCBMEP0272858,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Trophophion tenuiceps",4581,"Cushman 1947",Trophophion,tenuiceps,,,"D. B. Wahl",2008,,,,,,"M. E. Irwin",,,,1963-04-09,1963,4,9,99,,,,,,,,,,,,,,,,,,,,,"United States",California,"San Diego",,"Borrego Valley, Palm Canyon",,,,33.212541,-116.233619,WGS84,1506,,"rbehm (2018-08-10 15:32:50)",,"georef batch tool 2018-08-10; GeoLocate","reviewed - high confidence",,,,,,,,,,rbehm,"2018-08-10 15:32:50",,2,urn:uuid:8cd77018-c999-4308-b5fa-ba8aa1b7fcde,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108200
108201,0000,,,PreservedSpecimen,0fcf4ccc-1b1f-4c07-9cd2-a2dfa74efb54,UCSB-IZC00014620,"Tempe No. 4915",Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Eremotylus sp.RBoph019",4904,,Eremotylus,sp.RBoph019,,,"Rachel Behm",2018,,,,,,,,,,1926-02-08,1926,2,8,39,,,,,,,,,,,,,,,,,,,,,"United States",California,CA,,,,,,,,,,,,,,,,,,,,,,,,czhu,"2018-08-13 13:29:22",,2,urn:uuid:0fcf4ccc-1b1f-4c07-9cd2-a2dfa74efb54,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108201
108202,0000,,,PreservedSpecimen,3de45f1d-4c28-4ffe-a6c0-ec0489f6cbeb,UCBMEP0272931,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-04,1968,5,4,125,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:3de45f1d-4c28-4ffe-a6c0-ec0489f6cbeb,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108202
108203,0000,,,PreservedSpecimen,27fe6ddc-4d93-476f-bf25-40b46e62e773,UCBMEP0272910,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-10,1968,5,10,131,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Coches Prietos",,,,34.016667,-119.716667,,20303,,"rbehm (2018-11-05 19:48:24)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 18:48:24",,2,urn:uuid:27fe6ddc-4d93-476f-bf25-40b46e62e773,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108203
108204,0000,,,PreservedSpecimen,948da74d-fc94-45cd-bc91-4a2a1024e798,UCBMEP0272973,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-12,1968,5,12,133,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:948da74d-fc94-45cd-bc91-4a2a1024e798,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108204
108205,0000,,,PreservedSpecimen,ada96650-1d76-4334-8da8-f2525f395c9b,UCBMEP0272993,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-06,1968,5,6,127,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:ada96650-1d76-4334-8da8-f2525f395c9b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108205
108206,0000,,,PreservedSpecimen,0e2ab66f-a34d-473e-99f6-59622fd778e5,UCBMEP0272944,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-06,1968,5,6,127,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:0e2ab66f-a34d-473e-99f6-59622fd778e5,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108206
108207,0000,,,PreservedSpecimen,5c01f4f2-12c1-4a2a-9c9b-cc7817acb13b,UCBMEP0272922,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",,,,,,,"R. O Schuster",,,,1968-05-12,1968,5,12,133,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:5c01f4f2-12c1-4a2a-9c9b-cc7817acb13b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108207
108208,0000,,,PreservedSpecimen,0e8e43a7-7fc5-4094-b7a9-806269db74e4,UCBMEP0272974,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-06,1968,5,6,127,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:0e8e43a7-7fc5-4094-b7a9-806269db74e4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108208
108209,0000,,,PreservedSpecimen,bb776bab-4ea4-4baa-806e-32deb281eafa,UCBMEP0272958,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-06,1968,5,6,127,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:bb776bab-4ea4-4baa-806e-32deb281eafa,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108209
108210,0000,,,PreservedSpecimen,edff1616-1782-49d5-b28d-e980fc649bea,UCBMEP0272963,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-06,1968,5,6,127,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:edff1616-1782-49d5-b28d-e980fc649bea,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108210
108211,0000,,,PreservedSpecimen,e54bd454-0087-40bd-b85c-cf39731edd2f,UCBMEP0272953,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-06,1968,5,6,127,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:e54bd454-0087-40bd-b85c-cf39731edd2f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108211
108212,0000,,,PreservedSpecimen,effa70fe-4333-4023-838d-987b588db73e,UCBMEP0272968,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-06,1968,5,6,127,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:effa70fe-4333-4023-838d-987b588db73e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108212
108213,0000,,,PreservedSpecimen,24759317-3818-4190-bd17-6887d256e6e7,UCBMEP0272990,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-06,1968,5,6,127,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:24759317-3818-4190-bd17-6887d256e6e7,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108213
108214,0000,,,PreservedSpecimen,8ae4f52d-7992-4cce-bf2f-a9a4fb2cd8f6,UCBMEP0272996,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",,,,,,,"R. O Schuster",,,,1968-05-06,1968,5,6,127,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:8ae4f52d-7992-4cce-bf2f-a9a4fb2cd8f6,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108214
108215,0000,,,PreservedSpecimen,44dee44f-bb14-446b-9838-1395ccf9dc8a,UCBMEP0272957,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-08,1968,5,8,129,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:44dee44f-bb14-446b-9838-1395ccf9dc8a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108215
108216,0000,,,PreservedSpecimen,d821a2b2-2924-4be2-9184-688195fd32c0,UCBMEP0272986,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-08,1968,5,8,129,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:d821a2b2-2924-4be2-9184-688195fd32c0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108216
108217,0000,,,PreservedSpecimen,acc6455a-19f6-4d4e-b0bc-a92bfc264d12,UCBMEP0272928,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. O Schuster",,,,1968-05-08,1968,5,8,129,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Can del Medio",,,,34.003796,-119.729009,,21328,,"rbehm (2018-08-14 12:40:04)",,"georef batch tool 2018-08-14; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-14 12:40:04",,2,urn:uuid:acc6455a-19f6-4d4e-b0bc-a92bfc264d12,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=108217
